Day fraction since midnight on 8/7/2024,raw (L/min),filter (volts),sludge (volts),turbidityInfluent (NTU),turbidityEffluent (NTU),turbidityClarified (NTU),turbidityTubeSettler (),coagulantDoseController (rpm),masterflexPumpController (),coagulantDose(mg/L) (),coagDoseToFlow(mL/s) (),setGlobalVariables (),flocculatedTurbidity (NTU),flocSaturation (),tubeSettlerController (),shiftedInfluent (NTU),DOM (mg/L)
0.40683609,29.77805901,0.55535632,0.3997114,24.0662117,0.55411536,1.10762119,1.79791296,5.49890981,0.63157895,2.74443965,0.01909629,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40689396,29.71466827,0.55532211,0.40145344,24.06621999,0.53621614,1.10727036,1.79942429,5.44611095,0.63157895,2.74443965,0.01902443,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40695184,29.70837402,0.55566263,0.40076655,24.10594559,0.52448475,1.10125256,1.76572502,5.52413581,0.63157895,2.74443965,0.01932831,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4070097,29.73189163,0.55554456,0.40200323,24.21939468,0.52448475,1.10329723,1.99010742,5.47251038,0.63157895,2.74443965,0.01920512,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40706758,29.69612312,0.55587834,0.39888284,24.21939468,0.51096123,1.09021413,1.9127568,5.4443508,0.63157895,2.74443965,0.01914968,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40712546,29.69788742,0.55545402,0.39667898,24.21939999,0.51518136,1.08056438,1.84267962,5.46429705,0.63157895,2.74443965,0.01912299,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40718334,29.76885033,0.55714768,0.396768,24.21939999,0.52165174,1.08056438,1.83261645,5.47426983,0.63157895,2.74443965,0.01918253,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4072412,29.77338219,0.55578309,0.40132523,24.2589283,0.52521098,1.08056999,1.77916181,5.46489441,0.63157895,2.74562409,0.01921546,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40729908,29.7824192,0.55594516,0.40094307,24.22903824,0.54442996,1.05755734,1.74795663,5.46958982,0.63157895,2.74562409,0.01912713,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40735697,29.68739319,0.5558629,0.39795101,24.20194244,0.54442996,1.04285169,1.75591981,5.47369825,0.63157895,2.74562409,0.01924011,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40741483,29.77652931,0.55567145,0.4021017,24.20194244,0.54442999,1.03889406,1.74442804,5.48661018,0.63157895,2.74562409,0.01916205,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40747271,29.75979042,0.55582601,0.39805371,24.05027199,0.57282633,1.03889406,1.73253977,5.51008686,0.63157895,2.74562409,0.01902237,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40753059,29.69908714,0.55576986,0.40137669,24.05027199,0.57282633,1.06004107,1.73253977,5.47076376,0.63157895,2.74562409,0.01914151,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40758846,29.72098732,0.55605835,0.40041387,24.29062271,0.57711911,1.0601263,1.74835217,5.44259202,0.63157895,2.74562409,0.01911275,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40764633,29.78927803,0.55588353,0.39836571,24.41748047,0.56357342,1.04610658,1.76432192,5.46430779,0.63157895,2.74562409,0.01910864,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4077042,29.75827408,0.55603552,0.39611679,24.47148514,0.54965168,1.04511893,1.76795399,5.45726486,0.63157895,2.74562409,0.01902031,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40776208,29.71658897,0.55589205,0.39982808,24.47148514,0.54965168,1.04264617,1.75593483,5.47780669,0.63157895,2.74562409,0.01918465,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40781997,29.69890022,0.55601215,0.40211925,24.42765617,0.54965999,1.0336256,1.77449834,5.42557131,0.63157895,2.74562409,0.01899361,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40787783,29.71646881,0.55608058,0.40532881,24.38055801,0.54965999,1.03010356,1.758057,5.44552617,0.63157895,2.74562409,0.0191867,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40793571,29.79175186,0.5558908,0.40529945,24.38055801,0.55914253,1.03010356,1.74390781,5.48062039,0.63157895,2.75589267,0.01919867,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40799358,29.73538399,0.55570984,0.40265036,24.45049286,0.55914253,1.02469826,1.74130714,5.43702642,0.63157895,2.75589267,0.01920485,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40805145,29.66842651,0.55589974,0.3984119,24.44979858,0.56450427,1.02469826,1.7385596,5.4788529,0.63157895,2.75589267,0.01912444,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40810934,29.63806915,0.55565184,0.39700335,24.35519409,0.56652761,1.02469999,1.7641741,5.4688385,0.63157895,2.75589267,0.01923784,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4081672,29.62721252,0.55584329,0.39687899,24.36607361,0.56677389,1.01739454,1.80090201,5.49063549,0.63157895,2.75589267,0.01914093,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40822508,29.6564827,0.55579072,0.39613503,24.36817551,0.56677389,1.01739454,1.80090201,5.46942732,0.63157895,2.75589267,0.01928733,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40828296,29.71480942,0.55576718,0.39817649,24.39160728,0.58453417,1.00602913,1.77606404,5.45352163,0.63157895,2.75589267,0.01922753,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40834083,29.64401627,0.55561501,0.39750302,24.39160728,0.57813805,0.99643666,1.75301826,5.488868,0.63157895,2.75589267,0.0191265,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4083987,29.67886543,0.55494934,0.40047935,24.39160999,0.57813805,0.99057645,1.72065604,5.50006107,0.63157895,2.75589267,0.01916362,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40845658,29.68278503,0.55581361,0.39833459,24.42691231,0.57487732,0.99057645,1.7150687,5.48415538,0.63157895,2.75589267,0.01918217,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40851446,29.71313095,0.55592394,0.40169263,24.42691231,0.57581919,0.98403627,1.68680906,5.49947191,0.63157895,2.75589267,0.01932856,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40857233,29.71531868,0.55576271,0.39959964,24.42691999,0.57581919,0.98222226,1.69137502,5.46942732,0.63157895,2.75589267,0.01908114,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40863021,29.60718536,0.55567801,0.39599961,24.18658257,0.55904406,0.97747439,1.70324647,5.46833562,0.63157895,2.76158908,0.01913091,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40868808,29.58839035,0.55573928,0.40228274,24.21457291,0.56218725,0.98140901,1.70539725,5.49371995,0.63157895,2.76158908,0.01920736,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40874597,29.7063179,0.55592495,0.4042367,24.14166451,0.56411791,0.97700328,1.70539725,5.49076769,0.63157895,2.76158908,0.0193024,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40880382,29.6953392,0.55567539,0.40211231,24.12204552,0.56654954,0.983684,1.75839889,5.49253884,0.63157895,2.76158908,0.01909372,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4088617,29.69558144,0.55584359,0.39914852,24.15558624,0.56590706,0.9992848,1.75839889,5.47837142,0.63157895,2.76158908,0.01926521,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40891958,29.65774918,0.55569857,0.405013,24.4453392,0.56102729,0.99752933,1.78033292,5.44236196,0.63157895,2.76158908,0.0193024,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40897745,29.56307983,0.55570537,0.40345237,24.4453392,0.56158018,0.99910301,1.78033292,5.44708431,0.63157895,2.76158908,0.01904413,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40903533,29.71694374,0.55597907,0.39886093,24.86880493,0.55706555,0.99910301,1.81872666,5.47305797,0.63157895,2.76158908,0.01915157,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40909321,29.75441742,0.55592519,0.40150511,27.37968063,0.55806524,0.98151952,1.83645594,5.53681295,0.63157895,2.76158908,0.01920323,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40915108,29.72776604,0.5561862,0.40025806,27.74378586,0.55518854,0.98151952,1.80146229,5.49194881,0.63157895,2.76158908,0.01921149,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40920895,29.66612434,0.55627334,0.40059373,27.74378586,0.55721354,0.9868893,1.78212488,5.50906814,0.63157895,2.76158908,0.01919083,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40926682,29.68226624,0.55555493,0.40192419,28.49941635,0.55233639,0.99852842,1.76465142,5.49017766,0.63157895,2.76158908,0.01918463,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4093247,29.699543,0.55622298,0.405918,28.6516037,0.55233639,0.9969365,1.7644397,5.60523745,0.63157895,2.82098136,0.01963311,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40938258,29.84242821,0.55553877,0.40545568,27.23333359,0.55290467,1.00192142,1.76640666,5.60945865,0.63157895,2.82098136,0.01978718,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40944045,29.76172256,0.55626303,0.40150595,26.36935425,0.55034888,0.9918496,1.76640666,5.60644325,0.63157895,2.82098136,0.0197724,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40949833,29.84918022,0.55644584,0.40138647,27.32965088,0.54951608,0.9918496,1.76640999,5.62272532,0.63157895,2.82098136,0.01960356,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40955622,29.8086071,0.55634493,0.40181413,28.08478546,0.54951608,0.97865301,1.79389465,5.62574,0.63157895,2.82098136,0.01964999,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40961407,29.81928635,0.5563879,0.40189502,27.49695969,0.54951999,0.98016447,1.79389465,5.59739813,0.63157895,2.82098136,0.01984416,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40967195,29.76363182,0.55620778,0.40047139,26.80643082,0.55830222,0.98140031,1.82003248,5.62212188,0.63157895,2.82098136,0.01966687,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40972984,29.76382256,0.55609715,0.40225148,25.88538361,0.57205486,0.98092026,1.78918588,5.63418275,0.63157895,2.82098136,0.01977873,1.0,0.0,0.0,15.78947368,0.0,0.0
0.4097877,29.75062752,0.55633104,0.40020397,25.88538361,0.57205486,0.96959716,1.77522552,5.60041353,0.63157895,2.82098136,0.01950436,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40984558,29.73708725,0.55652463,0.39837378,25.1956749,0.56711942,0.96959716,1.77522552,5.64202135,0.63157895,2.82098136,0.01953813,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40990345,29.71808434,0.55650872,0.39991784,25.00692749,0.56152701,0.97256219,1.75620091,5.61126789,0.63157895,2.82098136,0.0197513,1.0,0.0,0.0,15.78947368,0.0,0.0
0.40996133,29.70771217,0.5562821,0.39811239,24.73760986,0.54820931,0.97951847,1.75620091,5.62634308,0.63157895,2.82098136,0.01958878,1.0,0.0,0.0,15.78947368,0.0,0.0
0.41001919,29.75402832,0.55649823,0.39608303,24.73760986,0.54880607,0.97951847,1.78479302,5.74086255,0.63157895,2.86856171,0.02005868,1.0,,,15.78947368,,0.0
0.41007706,29.74940109,0.5563876,0.40054491,24.73760999,0.54632699,0.97534335,1.76430285,5.70161848,0.63157895,2.86856171,0.01985909,1.0,,,15.78947368,,0.0
0.41013494,29.70331764,0.55618197,0.4014416,24.53626251,0.54632699,0.95418531,1.7426101,5.70958965,0.63157895,2.86856171,0.02003936,1.0,,,15.78947368,,0.0
0.41019281,29.76251221,0.55637795,0.3979978,24.53626251,0.55029911,0.95339644,1.7608825,5.67218533,0.63157895,2.86856171,0.01991489,1.0,,,15.78947368,,0.0
0.41025068,29.75479126,0.55633694,0.39960721,24.43556976,0.55699641,0.95339644,1.74641669,5.70223173,0.63157895,2.86856171,0.01994064,1.0,,,15.78947368,,0.0
0.41030855,29.79374695,0.55616593,0.39856383,24.35040665,0.55321759,0.9547168,1.72476971,5.69364657,0.63157895,2.86856171,0.01995352,1.0,,,15.78947368,,0.0
0.41036642,29.78429222,0.55638933,0.40567416,24.35040665,0.54085135,0.95791084,1.72476971,5.74638108,0.63157895,2.86856171,0.02010804,1.0,,,15.78947368,,0.0
0.41042429,29.76850319,0.55611247,0.39975083,24.79019928,0.5283407,0.94701552,1.76945627,5.72185322,0.63157895,2.86856171,0.02012736,1.0,,,15.78947368,,0.0
0.41048216,29.78656387,0.55594063,0.40021381,24.62811279,0.5283407,0.9455145,1.75704229,5.7347304,0.63157895,2.86856171,0.02011877,1.0,,,15.78947368,,0.0
0.41054003,29.82592773,0.5560922,0.39978808,24.53074265,0.50967014,0.9455145,1.76730502,5.73227776,0.63157895,2.86856171,0.01982475,1.0,,,15.78947368,,0.0
0.4105979,29.71442795,0.55595297,0.39622706,24.5803833,0.5066117,0.93484712,1.73170531,5.71940058,0.63157895,2.86856171,0.01990845,1.0,,,15.78947368,,0.0
0.41065577,29.73851204,0.5562464,0.39796907,24.62719727,0.51072675,0.93720323,1.73678386,5.71326916,0.63157895,2.86856171,0.020078,1.0,,,15.78947368,,0.0
0.41071365,29.70859528,0.55619735,0.40099373,24.71748161,0.51185989,0.93759304,1.73555028,5.51590816,0.63157895,2.75880992,0.01922724,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41077152,29.69059944,0.55603665,0.40177074,24.71748161,0.50797319,0.93586725,1.73555028,5.47934515,0.63157895,2.75880992,0.01917771,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41082938,29.75296211,0.55622816,0.40499407,24.57578278,0.5118143,0.93860132,1.72451746,5.5064726,0.63157895,2.75880992,0.01935109,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41088725,29.7849617,0.55633825,0.40313256,24.59119415,0.50898802,0.93640703,1.73682702,5.53595886,0.63157895,2.75880992,0.01914468,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41094512,29.75240517,0.55637473,0.39677864,24.43862534,0.51412785,0.95313615,1.72537243,5.50824197,0.63157895,2.75880992,0.01936347,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41100299,29.77936554,0.55634689,0.3962847,24.25665283,0.51816207,0.96266508,1.70812225,5.48701135,0.63157895,2.75880992,0.01914675,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41106087,29.784935,0.55606329,0.39594331,24.21253014,0.52460748,0.98233396,1.71244907,5.53183139,0.63157895,2.75880992,0.01925201,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41111874,29.75356865,0.55632651,0.39881051,24.21253014,0.5274294,0.98233396,1.73232782,5.46873002,0.63157895,2.75880992,0.01932013,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41117661,29.68881416,0.55635214,0.40141553,24.21253999,0.5274294,0.96198833,1.73098099,5.45221735,0.63157895,2.75880992,0.01927885,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41123447,29.77124214,0.55652791,0.40307987,24.40517807,0.52075964,0.96198833,1.74415028,5.49172895,0.63157895,2.75880992,0.01929949,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41129234,29.72006035,0.55635369,0.39949247,24.2900486,0.51828152,0.94370216,1.74084246,5.51767718,0.63157895,2.75880992,0.01927059,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41135022,29.7566433,0.55648029,0.40005791,24.35554504,0.51828152,0.94141746,1.74084246,5.49231944,0.63157895,2.75880992,0.0192644,1.0,13.31151135,0.9783901,15.78947368,25.19891956,0.0
0.41140809,29.74415779,0.55642676,0.3980242,24.45507812,0.51818317,0.94423515,1.75699651,5.48313031,0.63157895,2.7506502,0.01910452,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41146596,29.77203369,0.55641657,0.39690474,24.43299866,0.5187223,0.94423515,1.7698921,5.50900179,0.63157895,2.7506502,0.0191251,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41152383,29.75645638,0.55660981,0.39703599,24.51837921,0.5187223,0.95004183,1.77656162,5.45843527,0.63157895,2.7506502,0.01924241,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.4115817,29.78239059,0.55631381,0.3997764,24.36564636,0.52131116,0.9440884,1.76879656,5.47372301,0.63157895,2.7506502,0.01922183,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41163958,29.72369385,0.55657405,0.39946011,24.43654633,0.52452075,0.9351818,1.76879656,5.42080432,0.63157895,2.7506502,0.0191107,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41169744,29.70248032,0.55646461,0.40120846,24.37424469,0.52225411,0.93518049,1.77978408,5.45608345,0.63157895,2.7506502,0.0191642,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41175531,29.72466469,0.55627137,0.39946914,24.17709732,0.52238727,0.93471336,1.78262484,5.49547818,0.63157895,2.7506502,0.01911893,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41181318,29.69234085,0.55619621,0.40086243,24.07069778,0.52161539,0.9280172,1.78057945,5.45431931,0.63157895,2.7506502,0.0191889,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41187106,29.67329216,0.55654311,0.40234128,24.09375381,0.52094144,0.9280172,1.78057945,5.4743107,0.63157895,2.7506502,0.01904484,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41192892,29.65708542,0.55660343,0.39909059,24.0467453,0.52485424,0.90773851,1.77790034,5.3702378,0.63157895,2.7506502,0.0191889,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41198679,29.70870972,0.5567081,0.40276739,24.06409073,0.52382988,0.9122473,1.77790034,5.46372697,0.63157895,2.7506502,0.01928356,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41204466,29.67227936,0.55664611,0.40125817,24.0543766,0.52129102,0.91489941,1.79631031,5.44667509,0.63157895,2.7506502,0.01897487,1.0,13.36771891,0.97825778,15.78947368,25.31268662,0.0
0.41210253,29.66720963,0.55674642,0.39813435,24.09782791,0.52129102,0.91489941,1.79631031,5.43046863,0.63157895,2.73685209,0.01895954,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41216041,29.73593712,0.5566566,0.40018499,24.0337925,0.52359021,0.91489999,1.80493081,5.46440095,0.63157895,2.73685209,0.01909059,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41221828,29.78792,0.55688435,0.40385264,24.05375862,0.52256149,0.90820277,1.82506216,5.48838736,0.63157895,2.73685209,0.01914588,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41227615,29.75249672,0.55666828,0.40379176,24.12581253,0.51586217,0.90820277,1.82608926,5.44801936,0.63157895,2.73685209,0.01890631,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41233401,29.73724747,0.55663544,0.40230021,24.12581253,0.51468331,0.90820999,1.84843981,5.48195203,0.63157895,2.73685209,0.01893702,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41239188,29.75984764,0.55671501,0.40444899,24.1508007,0.50843388,0.88793463,1.846084,5.43573412,0.63157895,2.73685209,0.01901893,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41244975,29.8357048,0.55692911,0.40486336,24.04813576,0.50194293,0.89276624,1.84928215,5.48604734,0.63157895,2.73685209,0.01913769,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41250763,29.82223892,0.55639702,0.40233251,24.06311035,0.50194293,0.90950066,1.83548915,5.43046863,0.63157895,2.73685209,0.01910083,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.4125655,29.73769188,0.55677575,0.4019618,24.2352047,0.50194999,0.9156552,1.84479821,5.4433393,0.63157895,2.73685209,0.01893907,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41262337,29.72977066,0.55655593,0.40669617,24.25921822,0.49117723,0.92504847,1.8060447,5.43456394,0.63157895,2.73685209,0.01908854,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41268123,29.66210365,0.55672693,0.39959079,24.25921822,0.49117723,0.92504847,1.80299723,5.42929879,0.63157895,2.73685209,0.0190865,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41273912,29.65571404,0.55694211,0.39949632,24.25921999,0.49044427,0.91758245,1.80299723,5.44392474,0.63157895,2.73685209,0.0191684,1.0,13.52475409,0.97788721,15.78947368,25.63071957,0.0
0.41279698,29.70264435,0.5567013,0.40017736,24.42140961,0.4959769,0.93480772,1.77042019,5.43869169,0.63157895,2.7260186,0.01900279,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41285485,29.74796295,0.55693257,0.39802617,24.42803955,0.49145523,0.93468273,1.75464237,5.41305189,0.63157895,2.7260186,0.01890693,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41291272,29.73438835,0.55657023,0.39830729,24.30199432,0.48448494,0.93468273,1.75360143,5.46724469,0.63157895,2.7260186,0.01903338,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41297059,29.75559807,0.55659211,0.40242326,24.59083939,0.47948554,0.93468999,1.73944795,5.42412328,0.63157895,2.7260186,0.01914963,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41302845,29.76113319,0.55696255,0.40323076,24.35837173,0.47948554,0.91371852,1.711339,5.41246911,0.63157895,2.7260186,0.01902318,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41308632,29.72343445,0.55673897,0.40189767,24.2747612,0.46801746,0.91481352,1.71250999,5.41246911,0.63157895,2.7260186,0.01907417,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41314421,29.65330315,0.55707633,0.39829972,24.14534569,0.47042406,0.90778613,1.73703754,5.42820238,0.63157895,2.7260186,0.0189518,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41320207,29.60442352,0.55667388,0.40211311,24.10251808,0.4891322,0.90767193,1.76089323,5.39906695,0.63157895,2.7260186,0.01893752,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41325994,29.66274261,0.55672258,0.40316901,24.10251808,0.48136678,0.90132195,1.74231255,5.45792128,0.63157895,2.7260186,0.01910884,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41331781,29.75272369,0.55683732,0.40084395,24.16964149,0.47756752,0.89308614,1.74231255,5.40897279,0.63157895,2.7260186,0.01885186,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41337569,29.73826408,0.55562133,0.401858,24.08529282,0.47756752,0.90189219,1.67637098,5.43228148,0.63157895,2.7260186,0.0190395,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41343356,29.72004509,0.55715483,0.39968672,24.3505249,0.47480428,0.9013657,1.68968415,5.40431091,0.63157895,2.7260186,0.01894976,1.0,13.39199211,0.97820058,15.78947368,25.36182767,0.0
0.41349142,29.73489761,0.55735582,0.39939848,24.3196907,0.4780294,0.9013657,1.68968415,5.43746506,0.63157895,2.7341923,0.01895748,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41354929,29.74337006,0.55579305,0.39823392,24.12530136,0.4780294,0.92214012,1.72934473,5.44389415,0.63157895,2.7341923,0.01914978,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41360716,29.84311867,0.55707687,0.39645576,24.07090569,0.48363164,0.92118299,1.73655117,5.43103598,0.63157895,2.7341923,0.01907409,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41366503,29.66713715,0.55752695,0.39972854,23.998312,0.48307279,0.92487317,1.71466231,5.45382969,0.63157895,2.7341923,0.0189984,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.4137229,29.67188835,0.55777586,0.40385765,24.04522133,0.48927209,0.92151767,1.66056406,5.43337373,0.63157895,2.7341923,0.0189759,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41378078,29.76963425,0.55697149,0.39980426,24.02467346,0.48927209,0.92151767,1.66056406,5.44272475,0.63157895,2.7341923,0.01913341,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41383865,29.66501808,0.55725229,0.39993578,23.91678238,0.48927999,0.9281081,1.60660541,5.44330997,0.63157895,2.7341923,0.01895748,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41389651,29.64705849,0.55724257,0.39862654,23.81468391,0.48927999,0.92066211,1.62273824,5.44330997,0.63157895,2.7341923,0.01906999,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41395438,29.68699074,0.5572179,0.39686957,23.96854401,0.48314771,0.91223305,1.62273824,5.41116385,0.63157895,2.7341923,0.01878974,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41401227,29.66407013,0.55716485,0.40054959,24.20960426,0.48299327,0.91870135,1.61659431,5.46727308,0.63157895,2.7341923,0.01906999,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
0.41407014,29.77026939,0.55728096,0.40414745,24.13673782,0.49550375,0.91998649,1.63081944,5.4666882,0.63157895,2.7341923,0.01919682,1.0,13.37899327,0.97823122,15.78947368,25.33551075,0.0
